product_code,category_id,category,brand,style,size,product_description,n_obs,n_stores,n_weeks,total_units,unique_prices,mean_price,std_price,promo_rate,price_cv,coverage_rate
3410054574,27,beer,LEINENKUGEL,UNKNOWN_STYLE,12/12O,LEINENKUGEL 125TH AN,69,13,20,719.7014,4,3.2781246,0.036478914,0.0,0.011127983,0.0228476821192053
3410057306,27,beer,MILLER,LIGHT,24/12O,MILLER LITE BEER,3013,20,151,1711347.8,109,1.3091527,0.08254857,0.49352804513773646,0.063054964,0.997682119205298
3410057505,27,beer,MILLER,LIGHT,6/12 O,MILLER LITE LONGNECK,3010,20,151,189982.02,77,1.713486,0.18747264,0.31196013289036545,0.109410085,0.9966887417218543
3410057525,27,beer,MILLER,LIGHT,6/12 O,MILLER LITE BEER N.R,2890,20,151,93829.48,52,1.7323185,0.15197648,0.185121107266436,0.0877301,0.956953642384106
3410057528,27,beer,MILLER,LIGHT,12/12O,MILLER LITE BEER N.R,2961,20,151,237267.25,85,1.6187071,0.15697049,0.23741979061127996,0.096972756,0.9804635761589404
3410057579,27,beer,MILLER,LIGHT,6/7 O,MILLER LITE NR BTLS,2473,20,151,10726.674,9,2.3414297,0.13129029,0.029114435907804288,0.0560727,0.8188741721854305
3410057602,27,beer,MILLER,LIGHT,12/12O,MILLER LITE BEER,3006,20,151,311537.03,110,1.6227856,0.1556328,0.22721224218230207,0.095904715,0.9953642384105961
3410059505,27,beer,LEINENKUGEL,UNKNOWN_STYLE,6/12 O,LEINENKUGEL RED LAGE,352,20,25,2893.7107,14,2.526951,0.21766423,0.23579545454545456,0.08613709,0.11655629139072848
3410062306,27,beer,MILLER,UNKNOWN_STYLE,24/12O,MILLER ICEHOUSE CANS,23,18,2,775.06305,2,1.2928522,0.012239789,0.9565217391304348,0.009467277,0.0076158940397350995
3410062505,27,beer,MILLER,UNKNOWN_STYLE,6/12OZ,MILLER ICEHOUSE LN,394,20,20,17605.004,20,1.7961401,0.14968324,0.2131979695431472,0.08333606,0.1304635761589404
3410062528,27,beer,MILLER,UNKNOWN_STYLE,12/12O,MILLER ICEHOUSE N.R.,302,20,20,25457.84,23,1.6267656,0.18441145,0.36423841059602646,0.1133608,0.1
3410064306,27,beer,MILLER,LIGHT,24/12O,"MILLER LITE ""ICE""",145,19,9,10586.851,7,1.3243152,0.052439913,0.7172413793103448,0.039597757,0.048013245033112585
3410064505,27,beer,MILLER,LIGHT,6/12 O,"MILLER LITE ""ICE"" L.",152,19,9,4571.5947,8,1.7787441,0.16181737,0.23684210526315788,0.090972826,0.05033112582781457
3410064528,27,beer,MILLER,LIGHT,12/12O,"MILLER LITE ""ICE"" N.",176,20,9,12818.351,7,1.5677795,0.18513203,0.5795454545454546,0.118085496,0.05827814569536424
3410070505,27,beer,MILLER,UNKNOWN_STYLE,6/12 O,MILLER RESEVER AMBER,542,18,53,3960.487,20,2.0377243,0.27660754,0.1863468634686347,0.13574336,0.17947019867549668
3410078505,27,beer,LEINENKUGEL,UNKNOWN_STYLE,6/12 O,LEINENKUGEL WINTER L,66,9,17,647.3054,7,2.4794605,0.24903968,0.3181818181818182,0.100441076,0.02185430463576159
3410079505,27,beer,LEINENKUGEL,ICE,6/12OZ,LEINENKUGEL ICE,4,2,3,70.26671,2,2.538375,0.26765,0.0,0.10544148,0.0013245033112582781
4006311676,26,imported_beer,KIRIN,LIGHT,6/12OZ,KIRIN LIGHT BEER NR,3,1,3,6.3878818,1,2.3435,0.0,0.0,0.0,0.0009933774834437086
4006311696,26,imported_beer,KIRIN,UNKNOWN_STYLE,6/12 O,KIRIN BEER NR BTL,601,16,151,1954.6919,3,2.4401684,0.06538784,0.0,0.026796445,0.1990066225165563
4006315706,26,imported_beer,KIRIN,UNKNOWN_STYLE,6/12 O,KIRIN DRY BEER NR BT,206,13,91,687.76196,2,2.408478,0.07040835,0.0,0.029233545,0.06821192052980132
4185100104,28,nonalcoholic_beer,TOSELLI,UNKNOWN_STYLE,750 ML,TOSELLI NON-ALCOHOLI,355,17,111,509.25,4,7.4691153,0.6384163,0.37464788732394366,0.08547415,0.11754966887417219
4257205715,28,nonalcoholic_beer,CLAUSTHALER,IMPORT,6/12 O,CLAUSTHALER GERMAN N,284,20,26,1535.2211,2,2.8118436,0.21159007,0.16901408450704225,0.07524958,0.09403973509933775
4327900100,27,beer,COORS,UNKNOWN_STYLE,12/12O,COORS PARTY BALL TAP,169,15,75,834.6832,2,2.4472656,0.11670301,0.0,0.047687106,0.05596026490066225
4948308600,26,imported_beer,HACKER_PSCHORR,DARK,6/12 O,HACKER PSCHORR DARK,23,4,20,61.749523,1,3.7524,0.0,0.0,0.0,0.0076158940397350995
4948318000,26,imported_beer,HACKER_PSCHORR,UNKNOWN_STYLE,6/12 O,HACKER PSCHOOR NR BT,194,11,124,585.55585,1,3.7524,0.0,0.0,0.0,0.06423841059602649
5230000002,27,beer,OLD_MILWAUKEE,LIGHT,6/12 O,OLD MILWAUKEE LIGHT,1438,19,150,5932.2134,21,1.3441656,0.056064848,0.002086230876216968,0.041709777,0.476158940397351
5230000012,27,beer,SCHLITZ,UNKNOWN_STYLE,6/12 O,SCHLITZ BEER,204,4,141,2063.286,5,1.0812559,0.19855012,0.0,0.18362917,0.06754966887417219
5230000022,27,beer,OLD_MILWAUKEE,UNKNOWN_STYLE,6/12 O,OLD MILWAUKEE BEER,2127,19,150,12522.379,27,1.3432809,0.0628065,0.0023507287259050304,0.046756044,0.7043046357615894
5230000026,27,beer,OLD_MILWAUKEE,UNKNOWN_STYLE,32 OZ,OLD MILWAUKEE-REGULA,4,4,1,15.141648,1,1.0461,0.0,0.0,0.0,0.0013245033112582781
5230000027,27,beer,OLD_MILWAUKEE,UNKNOWN_STYLE,40 OZ,OLD MILWAUKEE BEER N,205,3,143,983.0241,3,1.206983,0.041016214,0.0,0.03398243,0.06788079470198675
5230000035,28,nonalcoholic_beer,OLD_MILWAUKEE,NON_ALCOHOLIC,6/12 O,OLD MILWAUKEE N.A. C,1360,19,102,16570.166,13,1.3516728,0.05874126,0.05588235294117647,0.043458197,0.4503311258278146
5230000046,27,beer,SCHLITZ,MALT_BEVERAGE,40 OZ,SCHILTZ MALT LIQUOR,31,2,31,196.36824,7,1.3367548,0.26451308,0.0,0.19787703,0.010264900662251655
5230000047,27,beer,SCHLITZ,MALT_BEVERAGE,40 OZ,SCHLITZ MALT LIQUOR,240,2,147,1009.0488,3,1.5022105,0.05111505,0.0,0.034026556,0.07947019867549669
5230000057,27,beer,SCHLITZ,UNKNOWN_STYLE,40 OZ,SCHLITZ RED BULL NR,136,2,124,380.90704,1,1.5132,0.0,0.0,0.0,0.045033112582781455
5230000201,27,beer,AUGSBURGER_REG,REGULAR,6/12 O,AUGSBURGER REG BEER,2,2,2,4.258588,2,1.73295,0.33212805,1.0,0.19165473,0.0006622516556291391
5230000207,27,beer,AUGSBURGER,DARK,6/12 O,AUGSBURGER DARK BEER,1,1,1,2.129294,1,1.4981,,0.0,,0.00033112582781456954
5230000208,27,beer,AUGSBURGER_REG,REGULAR,6/12 O,AUGSBURGER REG BEER,1081,20,66,22187.244,14,1.7236155,0.1824975,0.5069380203515264,0.10588063,0.3579470198675497
5230000211,27,beer,AUGSBURGER_BEE,LIGHT,6/12 O,AUGSBURGER LIGHT BEE,53,18,8,327.9113,4,1.6363754,0.18454485,0.5471698113207547,0.11277659,0.017549668874172187
5230000214,27,beer,AUGSBURGER,DARK,6/12 O,AUGSBURGER DARK BEER,515,20,46,4720.645,6,1.6948557,0.16931227,0.541747572815534,0.09989775,0.17052980132450332
5230000215,27,beer,AUGSBURGER_BOCK,BOCK,6/12 O,AUGSBURGER BOCK BEER,269,15,53,1567.1604,7,1.7195696,0.16280039,0.5241635687732342,0.09467508,0.0890728476821192
5230000240,27,beer,AUGSBURGER,UNKNOWN_STYLE,6/12OZ,AUGSBURGER GOLDEN,1307,20,71,27489.188,47,1.6982152,0.18765253,0.44912012241775057,0.11049985,0.4327814569536424
5230000242,27,beer,AUGSBURGER,DARK,6/12 O,AUGSBURGER DARK BEER,1116,19,71,12283.897,27,1.6865886,0.18776679,0.482078853046595,0.11132933,0.3695364238410596
5230000243,27,beer,AUGSBURGER_BOCK,BOCK,6/12OZ,AUGSBURGER BOCK,645,17,70,5455.2515,19,1.6806979,0.19087258,0.5116279069767442,0.11356745,0.21357615894039736
5230000350,27,beer,OLD_MILWAUKEE,UNKNOWN_STYLE,6/12 O,OLD MILWAUKEE LONGNE,13,4,12,31.93941,3,1.458377,0.05369614,0.0,0.036819108,0.004304635761589404
5230000540,27,beer,OLD_MILWAUKEE,LIGHT,12/12O,OLD MILWAUKEE LIGHT,1124,18,150,8167.972,14,1.2343738,0.1002637,0.0017793594306049821,0.081226364,0.37218543046357616
5230000966,27,beer,OLD_MILWAUKEE,LIGHT,24/12O,OLD MILWAUKEE LIGHT,2227,20,150,70411.5,36,0.97703797,0.071930215,0.3911091154018859,0.0736207,0.7374172185430463
5230001300,28,nonalcoholic_beer,OLD_MILWAUKEE,NON_ALCOHOLIC,6/12 O,OLD MILWAUKEE N.A. B,464,19,106,2423.1367,6,1.5458682,0.13097306,0.06465517241379311,0.0847246,0.15364238410596026
5230001301,28,nonalcoholic_beer,OLD_MILWAUKEE,NON_ALCOHOLIC,6/12 O,OLD MILWAUKEE N.A. B,112,7,39,745.2529,4,1.4140955,0.045892645,0.0,0.03245371,0.03708609271523179
